# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15795
#@/user_id	rime-setting
cun li 	村裏	c=1 d=4.19594e-19 t=15795
cun zai 	存在	c=1 d=1.49951e-31 t=15795
cuo 	錯	c=1 d=1.63961e-23 t=15795
cuo le 	錯了	c=1 d=4.17785e-27 t=15795
cuo luan 	錯亂	c=2 d=0.145736 t=15795
cuo lun 	錯論	c=1 d=0.0665368 t=15795
cuo wu 	錯誤	c=8 d=1.45468e-10 t=15795
da 	大	c=6 d=0.0106351 t=15795
da 	打	c=1 d=1.0507e-23 t=15795
da bai 	打敗	c=1 d=1 t=15795
da bao 	打包	c=6 d=2.01204e-10 t=15795
da bian 	答辯	c=1 d=0.0169922 t=15795
da bu kai 	打不開	c=1 d=1.0095e-23 t=15795
da chang 	大廠	c=2 d=1.63394e-29 t=15795
da da 	打打	c=0 d=4.33787e-29 t=15795
da da qiu 	打打球	c=1 d=4.35961e-28 t=15795
da dao 	打到	c=1 d=1.02902e-13 t=15795
da dao 	達到	c=1 d=1.03418e-13 t=15795
da die 	大跌	c=1 d=8.89036e-29 t=15795
da gai 	大概	c=1 d=5.97176e-24 t=15795
da hai shang 	大海上	c=1 d=6.48698e-27 t=15795
da hao he shan 	大好河山	c=1 d=1.55319e-33 t=15795
da hua 	大話	c=2 d=2.98274e-07 t=15795
da hua she ji mo shi 	大話設計模式	c=1 d=2.8025e-06 t=15795
da ji 	打擊	c=1 d=0.0473589 t=15795
da jia 	大家	c=7 d=0.000686372 t=15795
da jian 	搭建	c=9 d=1.73629e-05 t=15795
da kai 	打開	c=6 d=3.54732e-14 t=15795
da kao 	大考	c=1 d=3.79664e-19 t=15795
da kou da kou 	大口大口	c=0 d=2.41501e-21 t=15795
da kou da kou de kan dao da de lai dao le da jia de ju da de 	大口大口的看到大的來到了大家的巨大的	c=1 d=2.42711e-20 t=15795
da lang 	大浪	c=1 d=1.11317e-26 t=15795
da li 	打理	c=1 d=7.53039e-17 t=15795
da lian 	打臉	c=1 d=3.93589e-31 t=15795
da liang 	大量	c=2 d=0.423162 t=15795
da luan 	打亂	c=1 d=8.4335e-26 t=15795
da mi 	大米	c=0 d=3.94138e-19 t=15795
da mi a 	大米啊	c=1 d=3.96114e-18 t=15795
da nao 	大腦	c=4 d=6.82377e-21 t=15795
da niu 	大牛	c=1 d=0.000911882 t=15795
da qiao 	大橋	c=1 d=3.75171e-26 t=15795
da qiu 	打球	c=2 d=1.28365e-28 t=15795
da ren 	達人	c=1 d=3.84734e-28 t=15795
da shang 	打賞	c=2 d=0.97115 t=15795
da shen me qiu 	打什麼球	c=1 d=4.49238e-28 t=15795
da shi 	大師	c=1 d=5.25467e-19 t=15795
da shi jian 	大事件	c=1 d=6.68227e-23 t=15795
da suan 	打算	c=0 d=6.73887e-35 t=15795
da suan te 	打算特	c=1 d=6.77266e-34 t=15795
da te 	達特	c=5 d=2.91473e-33 t=15795
da tui 	大腿	c=2 d=1.10762e-26 t=15795
da wan shang 	大晚上	c=1 d=4.00299e-24 t=15795
da xian 	大仙	c=1 d=4.21697e-19 t=15795
da xiao 	大小	c=3 d=2.05157e-13 t=15795
da xiao xie 	大小寫	c=1 d=5.3129e-31 t=15795
da xue 	大學	c=2 d=4.99844e-19 t=15795
da yang 	打烊	c=1 d=4.25125e-26 t=15795
da yin 	打印	c=6 d=7.47492e-11 t=15795
da you shi 	打油詩	c=1 d=4.11705e-31 t=15795
da zhan 	大戰	c=1 d=1.50262e-26 t=15795
dai 	帶	c=2 d=1.74457e-09 t=15795
dai 	待	c=1 d=1.61267e-34 t=15795
dai dong 	帶動	c=1 d=2.43637e-06 t=15795
dai lai 	帶來	c=2 d=0.000173384 t=15795
dai le 	待了	c=1 d=9.9498e-30 t=15795
dai li 	代理	c=1 d=1.94476e-31 t=15795
dai ma 	代碼	c=12 d=1.73123e-11 t=15795
dai ma ma 	代碼嗎	c=1 d=1.88017e-16 t=15795
dai shi wu 	帶食物	c=1 d=5.75344e-27 t=15795
dai ti 	代替	c=1 d=3.49629e-20 t=15795
dai xiang mu 	帶項目	c=1 d=1.75186e-08 t=15795
dai xuan 	待選	c=3 d=5.39566e-34 t=15795
dai yu 	待遇	c=2 d=1.64141e-31 t=15795
dai yu hao 	待遇好	c=1 d=3.66095e-32 t=15795
dai zhe 	帶着	c=1 d=5.45871e-26 t=15795
dai zhong 	袋中	c=1 d=1.48257e-15 t=15795
dan 	單	c=3 d=1.60047e-10 t=15795
dan dan de dao 	淡淡的道	c=2 d=4.79393e-20 t=15795
dan ding 	淡定	c=1 d=5.4626e-05 t=15795
dan du 	單獨	c=2 d=5.44132e-13 t=15795
dan hang 	單行	c=2 d=1.01895e-15 t=15795
dan shi 	但是	c=38 d=0.475664 t=15795
dan shui 	淡水	c=1 d=3.27114e-31 t=15795
dan wen jian 	單文件	c=1 d=5.30567e-15 t=15795
dan xi huo fu 	旦夕禍福	c=1 d=1.64727e-19 t=15795
dan xiao gui 	膽小鬼	c=1 d=2.12061e-20 t=15795
dan xin 	擔心	c=2 d=2.01304e-25 t=15795
dan yuan 	單元	c=8 d=8.392e-14 t=15795
dan yuan ce shi 	單元測試	c=6 d=6.00073e-11 t=15795
dang 	檔	c=1 d=4.53213e-14 t=15795
dang 	當	c=1 d=5.76833e-28 t=15795
dang chu 	當初	c=1 d=8.06953e-07 t=15795
dang nian 	當年	c=1 d=3.0924e-17 t=15795
dang qian 	當前	c=6 d=2.21203e-09 t=15795
dang qian wei 	當前爲	c=1 d=3.1696e-13 t=15795
dang qian wei zhi 	當前位置	c=1 d=1.04945e-09 t=15795
dang shi 	當時	c=5 d=2.40837e-16 t=15795
dang tian 	當天	c=1 d=1.36644e-26 t=15795
dang zuo 	當作	c=1 d=7.6468e-21 t=15795
dao 	到	c=80 d=0.00846752 t=15795
dao 	島	c=1 d=1.25613e-26 t=15795
dao bi 	倒閉	c=2 d=3.49199e-27 t=15795
dao che 	倒車	c=2 d=8.17352e-30 t=15795
dao chu 	到處	c=1 d=1.54918e-32 t=15795
dao de 	道德	c=1 d=1.27958e-18 t=15795
dao di 	到底	c=2 d=0.000171659 t=15795
dao hang 	導航	c=1 d=9.45167e-14 t=15795
dao le 	到了	c=1 d=1.2891e-17 t=15795
dao ni na 	到你那	c=2 d=1.43092e-29 t=15795
dao qi 	到期	c=2 d=4.49343e-23 t=15795
dao ru 	導入	c=5 d=4.71425e-31 t=15795
dao tu shu guan 	到圖書館	c=1 d=7.94804e-05 t=15795
dao xian zai 	到現在	c=2 d=0.000191623 t=15795
dao you 	導遊	c=1 d=3.42939e-28 t=15795
dao zhe bian 	到這邊	c=1 d=7.19903e-17 t=15795
dao zhi 	導致	c=10 d=0.328489 t=15795
dao zui hou 	到最後	c=2 d=2.79374e-07 t=15795
de 	的	c=1110 d=20.0704 t=15795
de chu 	得出	c=1 d=0.000505481 t=15795
de dao 	得到	c=3 d=7.21233e-05 t=15795
de duo 	得多	c=1 d=5.19514e-32 t=15795
de e 	德俄	c=6 d=7.04928e-05 t=15795
de jiao du 	的角度	c=1 d=1.05288e-18 t=15795
de mo 	的膜	c=3 d=4.21591e-14 t=15795
deng 	燈	c=1 d=1.28045e-26 t=15795
deng 	等	c=24 d=0.00295196 t=15795
deng lu 	登錄	c=5 d=1.50234e-09 t=15795
deng yu 	等於	c=1 d=1.1908e-25 t=15795
di 	低	c=2 d=3.08776e-21 t=15795
di 	地	c=1 d=1.35963e-26 t=15795
di 	第	c=1 d=5.0748e-21 t=15795
di bu 	地步	c=2 d=0.000693143 t=15795
di ceng 	底層	c=2 d=0.207008 t=15795
di da 	滴答	c=6 d=2.91208e-20 t=15795
di dan 	帝丹	c=1 d=4.70811e-21 t=15795
di er tian 	第二天	c=1 d=1.66898e-26 t=15795
di fang 	地方	c=9 d=0.0271874 t=15795
di fang shi 	地方時	c=1 d=0.000357992 t=15795
di san fang 	第三方	c=2 d=4.32519e-23 t=15795
di shi 	地勢	c=2 d=1.32473e-27 t=15795
di tang 	低糖	c=0 d=0.020089 t=15795
di tang ke 	低糖可	c=1 d=0.201897 t=15795
di tie 	地鐵	c=1 d=2.30396e-25 t=15795
di yi 	第一	c=3 d=2.03598e-23 t=15795
di yi bu 	第一步	c=1 d=4.12139e-14 t=15795
di yi ci 	第一次	c=9 d=8.84131e-12 t=15795
di yi ge 	第一個	c=2 d=1.17531e-18 t=15795
di yi shi jian 	第一時間	c=1 d=3.08809e-30 t=15795
di yi tang 	第一堂	c=2 d=0.364935 t=15795
di yi xiang 	第一項	c=1 d=3.79729e-21 t=15795
di zhi 	地址	c=2 d=1.59007e-15 t=15795
dian 	店	c=6 d=1.29945e-06 t=15795
dian 	點	c=6 d=0.00166831 t=15795
dian che 	電車	c=1 d=1.71566e-27 t=15795
dian hua 	電話	c=1 d=2.90983e-07 t=15795
dian ji 	點擊	c=2 d=1.58794e-31 t=15795
dian nao 	電腦	c=11 d=0.000217133 t=15795
dian qing 	點清	c=1 d=1.77768e-33 t=15795
dian yao 	電邀	c=1 d=4.70411e-11 t=15795
dian ying 	電影	c=5 d=9.33252e-33 t=15795
dian zhe jiao 	踮着腳	c=1 d=6.64554e-17 t=15795
dian zi 	電子	c=3 d=1.68253e-24 t=15795
diao dong 	調動	c=0 d=1.00293e-06 t=15795
diao dong qi 	調動起	c=1 d=1.00796e-05 t=15795
diao du 	調度	c=2 d=1.98878e-22 t=15795
diao yo 	吊喲	c=1 d=1.43504e-14 t=15795
diao yong 	調用	c=13 d=7.39071e-12 t=15795
diao yong yong 	調用用	c=1 d=9.15644e-23 t=15795
ding 	定	c=4 d=5.3152e-06 t=15795
ding li 	定力	c=1 d=8.54322e-31 t=15795
ding wei 	定位	c=1 d=1.91913e-22 t=15795
ding xing 	定性	c=1 d=1.5865e-18 t=15795
ding yi 	定義	c=3 d=3.69397e-20 t=15795
ding yue 	訂閱	c=1 d=1.89674e-31 t=15795
ding zhi 	定製	c=2 d=3.02179e-10 t=15795
ding zhu ya li 	頂住壓力	c=1 d=1.34633e-28 t=15795
dong 	動	c=3 d=0.0993282 t=15795
dong ao hui 	冬奧會	c=1 d=6.42572e-33 t=15795
dong li 	動力	c=2 d=3.76202e-06 t=15795
dong shou 	動手	c=1 d=1.52694e-09 t=15795
dong tai 	動態	c=1 d=1.18261e-32 t=15795
dong tai ku 	動態庫	c=1 d=2.04482e-33 t=15795
dong xi 	東西	c=8 d=0.0701349 t=15795
dong zuo 	動作	c=1 d=3.78877e-24 t=15795
dou 	抖	c=4 d=1.04276e-06 t=15795
dou 	都	c=34 d=8.15423e-05 t=15795
dou bi jiao 	都比較	c=1 d=1.04834e-26 t=15795
dou bu zhi dao 	都不知道	c=1 d=5.77029e-32 t=15795
dou cheng 	都成	c=0 d=1.66671e-11 t=15795
dou cheng ke ren 	都成客人	c=1 d=1.67506e-10 t=15795
dou dian 	抖店	c=1 d=1.62893e-05 t=15795
dou dian 	逗點	c=2 d=7.45395e-07 t=15795
dou fei chang 	都非常	c=1 d=1.90398e-17 t=15795
dou fu zhu 	都輔助	c=1 d=1.39168e-06 t=15795
dou guo qu 	都過去	c=1 d=0.000228266 t=15795
dou hong 	都紅	c=1 d=7.99604e-17 t=15795
dou hui 	都會	c=1 d=2.2568e-17 t=15795
dou ke yi 	都可以	c=3 d=2.47917e-05 t=15795
dou mei you 	都沒有	c=2 d=1.24071e-08 t=15795
dou neng 	都能	c=1 d=2.10058e-26 t=15795
dou qiao 	陡峭	c=1 d=6.06408e-28 t=15795
dou qu na le 	都去哪了	c=1 d=4.86405e-22 t=15795
dou ruan 	都軟	c=1 d=1.14135e-26 t=15795
dou shi 	都是	c=17 d=0.0038408 t=15795
dou xing 	都行	c=2 d=7.71717e-32 t=15795
dou yao 	都要	c=3 d=7.06894e-08 t=15795
dou yin 	抖音	c=6 d=7.82848e-07 t=15795
dou ying gai 	都應該	c=1 d=0.0366992 t=15795
dou yong 	都用	c=1 d=7.57329e-25 t=15795
dou you 	都有	c=2 d=1.1247e-23 t=15795
dou zai 	都在	c=5 d=2.1046e-19 t=15795
dou zhi 	鬥志	c=1 d=2.6157e-18 t=15795
du 	獨	c=1 d=8.69626e-34 t=15795
du 	讀	c=10 d=0.0085852 t=15795
du chu 	獨處	c=2 d=1.81112e-17 t=15795
du fa 	讀法	c=1 d=9.0715e-31 t=15795
du guo 	度過	c=1 d=1.27628e-17 t=15795
du le 	讀了	c=1 d=1.34519e-18 t=15795
du li 	獨立	c=3 d=1.37568e-17 t=15795
du qi lai 	讀起來	c=1 d=1.30565e-20 t=15795
du shu 	讀書	c=2 d=0.0555762 t=15795
du xiao shuo 	讀小說	c=1 d=1.97724e-20 t=15795
du xing 	獨行	c=1 d=2.09951e-20 t=15795
du zi 	獨自	c=1 d=3.18929e-27 t=15795
duan 	短	c=1 d=6.31048e-26 t=15795
duan 	端	c=8 d=0.00275667 t=15795
duan ban 	短板	c=1 d=2.29644e-16 t=15795
duan duan 	短短	c=1 d=1.15742e-14 t=15795
duan kou 	端口	c=2 d=1.09775e-09 t=15795
duan kou hao 	端口號	c=1 d=5.15588e-31 t=15795
duan lian 	鍛鍊	c=2 d=1.13647e-05 t=15795
duan lian jie 	短連接	c=1 d=1.66728e-14 t=15795
duan pian 	短片	c=1 d=3.62526e-05 t=15795
duan shi jian 	短時間	c=1 d=6.02357e-08 t=15795
duan shi pin 	短視頻	c=3 d=1.77345e-05 t=15795
dui 	對	c=25 d=0.684477 t=15795
dui bi 	對比	c=6 d=0.0037164 t=15795
dui cha 	對茶	c=1 d=3.81892e-29 t=15795
dui dui 	對對	c=1 d=1.58079e-05 t=15795
dui fang 	對方	c=8 d=1.456e-16 t=15795
dui ni 	對你	c=6 d=3.28414e-18 t=15795
dui wai 	對外	c=1 d=6.92264e-27 t=15795
dui wo 	對我	c=1 d=9.43048e-17 t=15795
dui xiao 	堆笑	c=1 d=5.34135e-35 t=15795
dui xue ren 	堆雪人	c=1 d=1.15063e-33 t=15795
dui ying 	對應	c=1 d=9.9258e-31 t=15795
dui yu 	對於	c=3 d=1.96608e-11 t=15795
dui zi ji 	對自己	c=1 d=2.29324e-29 t=15795
duo 	多	c=16 d=0.0211086 t=15795
duo dao 	躲到	c=1 d=2.50921e-29 t=15795
duo de duo 	多得多	c=1 d=2.37905e-20 t=15795
duo du shu 	多讀書	c=1 d=0.00460782 t=15795
duo ge 	多個	c=5 d=1.58998e-09 t=15795
duo hang 	多行	c=2 d=5.92242e-11 t=15795
duo he 	多喝	c=1 d=1.59913e-23 t=15795
duo kan kan 	多看看	c=1 d=1.46328e-08 t=15795
duo le 	多了	c=3 d=5.72688e-17 t=15795
duo le yi fen 	多了一份	c=1 d=5.28011e-17 t=15795
duo ma 	多嗎	c=2 d=2.13466e-24 t=15795
duo me 	多麼	c=1 d=3.08012e-29 t=15795
duo shao 	多少	c=2 d=0.00138449 t=15795
duo shi jian 	多時間	c=1 d=0.000170803 t=15795
duo shu chu 	多輸出	c=1 d=3.5898e-07 t=15795
duo tui jian 	多推薦	c=1 d=2.78076e-32 t=15795
duo xi tong 	多系統	c=1 d=1.0471e-12 t=15795
duo zhao zhao 	多找找	c=1 d=4.1484e-32 t=15795
e 	額	c=9 d=0.0875229 t=15795
e 	餓	c=1 d=9.89007e-18 t=15795
e mi 	阿彌	c=0 d=3.44072e-09 t=15795
e mi you 	阿彌有	c=1 d=3.45797e-08 t=15795
e sha 	扼殺	c=1 d=2.43886e-18 t=15795
e wai 	額外	c=1 d=6.22414e-11 t=15795
e ye 	惡業	c=0 d=3.80453e-15 t=15795
eh 	誒	c=0 d=0.000246639 t=15795
ei 	誒	c=0 d=3.80453e-15 t=15795
ei ei e ye 	誒誒惡業	c=1 d=3.8236e-14 t=15795
ei ei ei ei e 	誒誒誒誒額	c=1 d=3.84276e-14 t=15795
en 	嗯	c=45 d=0.278948 t=15795
en 	恩	c=5 d=1.35381e-09 t=15795
en en 	嗯嗯	c=0 d=8.12656e-32 t=15795
en ma cheng shi 	恩麻城市	c=1 d=6.85726e-33 t=15795
er 	二	c=2 d=3.1704e-21 t=15795
er 	兒	c=1 d=2.48424e-29 t=15795
er 	而	c=2 d=3.43465e-09 t=15795
er 	耳	c=4 d=8.89781e-07 t=15795
er bo zi 	二撥子	c=3 d=4.64062e-07 t=15795
er ji 	耳機	c=5 d=4.61011e-08 t=15795
er jin zhi 	二進制	c=2 d=7.71839e-13 t=15795
er lai 	而來	c=1 d=1.62021e-30 t=15795
er mei you 	而沒有	c=1 d=4.64039e-27 t=15795
er ru mu ran 	耳濡目染	c=1 d=6.53415e-24 t=15795
er shi 	而是	c=1 d=6.31499e-05 t=15795
er shua 	二刷	c=5 d=1.27641e-30 t=15795
er wei ma 	二維碼	c=1 d=1.24392e-09 t=15795
er xiang 	二巷	c=0 d=8.7158e-32 t=15795
er xiang 	二項	c=0 d=1.29623e-24 t=15795
er xiang xian 	二巷限	c=2 d=2.97317e-25 t=15795
er xiang xian 	二項限	c=7 d=0.00278085 t=15795
fa 	法	c=9 d=0.00276703 t=15795
fa 	發	c=0 d=1.03133e-11 t=15795
fa bu 	發佈	c=16 d=0.00163415 t=15795
fa bu dao 	發佈到	c=1 d=1.2254e-09 t=15795
fa bu hou 	發佈後	c=1 d=9.26609e-16 t=15795
fa bu zhi wei 	發佈職位	c=1 d=2.8087e-32 t=15795
fa da 	發達	c=1 d=1.16722e-25 t=15795
fa dong 	發動	c=1 d=2.02937e-32 t=15795
fa fa 	發發	c=1 d=2.93598e-24 t=15795
fa guan 	法官	c=2 d=7.47108e-31 t=15795
fa guang 	發光	c=1 d=3.02591e-26 t=15795
fa hui 	發揮	c=10 d=0.0943318 t=15795
fa hui xiang xiang li 	發揮想象力	c=1 d=0.798516 t=15795
fa lai 	發來	c=1 d=1.68897e-19 t=15795
fa qi 	發起	c=1 d=0.167797 t=15795
fa sheng 	發生	c=4 d=1.06519e-15 t=15795
fa sheng di 	發生地	c=0 d=1.99229e-22 t=15795
fa sheng ti lan er 	發生提籃兒	c=1 d=3.53876e-15 t=15795
fa shi dao fang 	法師道昉	c=1 d=4.02648e-34 t=15795
fa ting 	法庭	c=1 d=2.42332e-31 t=15795
fa xian 	發現	c=10 d=0.172045 t=15795
fa xie 	發泄	c=1 d=2.99529e-24 t=15795
fa yang 	發揚	c=1 d=4.09805e-06 t=15795
fa ze 	法則	c=3 d=0.00545163 t=15795
fa zhan 	發展	c=3 d=0.587844 t=15795
fan ben 	範本	c=1 d=2.29051e-15 t=15795
fan cheng 	返程	c=2 d=2.69069e-27 t=15795
fan er 	反而	c=2 d=2.15176e-29 t=15795
fan fan fu fu 	反反覆覆	c=1 d=9.59941e-20 t=15795
fan hua 	繁華	c=1 d=1.32309e-29 t=15795
fan hui 	返回	c=7 d=8.92874e-09 t=15795
fan kui 	反饋	c=2 d=0.499525 t=15795
fan nao 	煩惱	c=0 d=2.31834e-11 t=15795
fan nao a gu shi 	煩惱啊故事	c=1 d=2.32996e-10 t=15795
fan qian 	飯錢	c=1 d=6.3674e-14 t=15795
fan qiang 	翻牆	c=1 d=6.39932e-14 t=15795
fan qie 	番茄	c=0 d=3.69397e-21 t=15795
fan qie zhong 	番茄鐘	c=1 d=3.71249e-20 t=15795
fan ren 	凡人	c=1 d=2.35618e-24 t=15795
fan si 	反思	c=12 d=0.116086 t=15795
fan sui 	范雎	c=1 d=8.12518e-29 t=15795
fan suo 	繁瑣	c=1 d=8.86875e-29 t=15795
fan wei 	範圍	c=2 d=0.0227089 t=15795
fan xing 	反省	c=1 d=5.85869e-05 t=15795
fan yi 	翻譯	c=4 d=1.22255e-09 t=15795
fan ying 	反應	c=1 d=2.20865e-28 t=15795
fan zai 	凡在	c=1 d=1.41584e-32 t=15795
fang 	放	c=3 d=1.47417e-07 t=15795
fang 	方	c=2 d=5.04328e-28 t=15795
fang an 	方案	c=10 d=2.11018e-12 t=15795
fang an yi 	方案一	c=1 d=3.06267e-21 t=15795
fang bian 	方便	c=2 d=5.08447e-14 t=15795
fang dao 	放到	c=1 d=5.81522e-35 t=15795
fang di chan 	房地產	c=1 d=2.74551e-29 t=15795
fang dong 	房東	c=2 d=3.16647e-23 t=15795
fang fa 	方法	c=18 d=0.599991 t=15795
fang fa lun 	方法論	c=1 d=1.379e-16 t=15795
fang fan 	防範	c=1 d=1.28534e-12 t=15795
fang ge 	放歌	c=2 d=2.38623e-28 t=15795
fang ge 	方格	c=3 d=0.0071546 t=15795
fang ge bi ji 	放歌筆記	c=2 d=0.00708341 t=15795
fang hui 	放回	c=1 d=1.23599e-22 t=15795
fang jia 	放假	c=2 d=6.52933e-24 t=15795
fang jian nei 	房間內	c=1 d=0.0713613 t=15795
fang kong 	放空	c=1 d=8.36835e-23 t=15795
fang kong 	防控	c=2 d=9.5133e-23 t=15795
fang kong da nao 	防控大腦	c=1 d=8.66643e-23 t=15795
fang mian 	方面	c=5 d=2.16715e-06 t=15795
fang qi 	放棄	c=2 d=1.2394e-25 t=15795
fang shi 	方式	c=51 d=0.164689 t=15795
fang shi yi 	方式一	c=1 d=7.30014e-34 t=15795
fang si 	放肆	c=1 d=0.0376283 t=15795
fang song 	放鬆	c=1 d=2.765e-24 t=15795
fang wen 	訪問	c=5 d=1.6055e-11 t=15795
fang xiang 	方向	c=6 d=0.818739 t=15795
fang zai 	放在	c=5 d=1.33135e-14 t=15795
fang zhi 	防止	c=1 d=1.40638e-12 t=15795
fang zi 	房子	c=1 d=6.57026e-30 t=15795
fei 	費	c=1 d=8.36241e-11 t=15795
fei chang 	非常	c=17 d=0.022374 t=15795
fei pan 	飛盤	c=3 d=2.02171e-27 t=15795
fei qi 	廢棄	c=4 d=7.28224e-20 t=15795
fei qian ming 	費簽名	c=1 d=7.64029e-11 t=15795
fen 	分	c=1 d=2.53006e-21 t=15795
fen bie 	分別	c=1 d=9.8763e-31 t=15795
fen chang 	分廠	c=1 d=0.00332928 t=15795
fen ge 	分割	c=1 d=1.51252e-15 t=15795
fen jie 	分解	c=1 d=4.32005e-09 t=15795
fen jie cheng 	分解成	c=1 d=4.42941e-09 t=15795
fen kai 	分開	c=0 d=3.1625e-17 t=15795
fen lei 	分類	c=2 d=0.0096577 t=15795
fen xi 	分析	c=12 d=0.242058 t=15795
fen xiang 	分享	c=7 d=0.288205 t=15795
fen ye 	分頁	c=3 d=4.63261e-32 t=15795
fen ye luo ji 	分頁邏輯	c=1 d=1.45168e-32 t=15795
fen zhi 	分支	c=3 d=1.84396e-14 t=15795
fen zhong 	分鐘	c=5 d=0.00990218 t=15795
fen zhuang 	分裝	c=2 d=4.60017e-11 t=15795
fen zu 	分組	c=4 d=3.62834e-15 t=15795
feng 	風	c=4 d=5.53273e-08 t=15795
feng chang 	蜂場	c=1 d=6.38388e-15 t=15795
feng fu 	豐富	c=4 d=4.67232e-05 t=15795
feng fu yue li 	豐富閱歷	c=1 d=1.03186e-16 t=15795
feng hua 	風華	c=1 d=7.41701e-15 t=15795
feng jing 	風景	c=2 d=1.74883e-17 t=15795
feng kuang 	瘋狂	c=1 d=1.69357e-27 t=15795
feng mao 	風貌	c=0 d=2.50964e-32 t=15795
feng shou 	豐收	c=1 d=8.955e-26 t=15795
feng xian 	風險	c=1 d=5.0888e-24 t=15795
feng xiang 	風向	c=1 d=1.06162e-27 t=15795
feng yi yang 	風一樣	c=1 d=2.24784e-29 t=15795
feng zhuan 	風轉	c=2 d=7.62423e-12 t=15795
feng zhuang 	封裝	c=19 d=5.62915e-08 t=15795
feng zhuang dao 	封裝到	c=1 d=1.23792e-11 t=15795
feng zhuang wei 	封裝爲	c=1 d=2.07254e-15 t=15795
fo shan 	佛山	c=1 d=1.64497e-32 t=15795
fou ze 	否則	c=2 d=1.11406e-15 t=15795
fu bei 	父輩	c=1 d=1.74248e-33 t=15795
fu chi 	扶持	c=1 d=4.72271e-28 t=15795
fu chong 	俯衝	c=2 d=1.20076e-27 t=15795
fu chu 	付出	c=3 d=6.50815e-05 t=15795
fu fei 	付費	c=2 d=3.76411e-06 t=15795
fu gai 	覆蓋	c=2 d=1.77158e-22 t=15795
fu hao 	符號	c=2 d=1.88061e-11 t=15795
fu he 	符合	c=2 d=3.95159e-19 t=15795
fu he shi 	複合式	c=0 d=2.24631e-22 t=15795
fu he xing 	複合型	c=3 d=2.13787e-14 t=15795
fu jin 	附近	c=6 d=3.54379e-24 t=15795
fu li 	福利	c=3 d=1.98236e-21 t=15795
fu mian 	負面	c=2 d=6.34116e-24 t=15795
fu pan 	覆盤	c=1 d=0.101774 t=15795
fu ren 	富人	c=2 d=0.447092 t=15795
fu ren 	服人	c=0 d=2.57317e-32 t=15795
fu shu 	服輸	c=1 d=4.26674e-10 t=15795
fu ti 	附體	c=1 d=4.38907e-19 t=15795
fu wu 	服務	c=13 d=1.24157e-09 t=15795
fu wu qi 	服務器	c=2 d=7.95242e-11 t=15795
fu xi 	複習	c=2 d=6.9623e-06 t=15795
fu xian 	復現	c=1 d=0.0742736 t=15795
fu xian 	浮現	c=1 d=0.0739031 t=15795
fu yang 	阜陽	c=1 d=2.93149e-06 t=15795
fu yao 	服藥	c=1 d=1.20195e-17 t=15795
fu ye 	副業	c=22 d=0.000639345 t=15795
fu ye de 	副業的	c=1 d=3.90827e-07 t=15795
fu yong 	服用	c=1 d=1.22012e-17 t=15795
fu yuan 	復原	c=1 d=1.07657e-15 t=15795
fu za 	複雜	c=2 d=1.17234e-25 t=15795
fu zhi 	複製	c=1 d=8.42346e-12 t=15795
fu zhu 	輔助	c=2 d=0.000109047 t=15795
fu zhu xing dong 	付諸行動	c=1 d=2.41418e-16 t=15795
gai 	改	c=2 d=4.50326e-05 t=15795
gai bian 	改變	c=8 d=0.000453706 t=15795
gai jin 	改進	c=2 d=3.24045e-30 t=15795
gai lai 	該來	c=1 d=5.6991e-33 t=15795
gai ming 	改命	c=1 d=1.81581e-18 t=15795
gai nian 	概念	c=5 d=2.36458e-06 t=15795
gai ru he 	該如何	c=1 d=1.4008e-24 t=15795
gai you 	該有	c=4 d=0.00362558 t=15795
gai zai na er me 	改在哪兒麼	c=1 d=4.38384e-05 t=15795
gai zen me 	該怎麼	c=5 d=0.044271 t=15795
gai zi 	改自	c=1 d=3.41879e-21 t=15795
gan 	幹	c=2 d=7.67869e-32 t=15795
gan 	感	c=1 d=6.05583e-13 t=15795
gan chu 	感觸	c=2 d=2.96137e-20 t=15795
gan dao 	趕到	c=1 d=3.12614e-27 t=15795
gan dong 	感動	c=4 d=1.96886e-16 t=15795
gan gan gan gan 	幹幹幹幹	c=1 d=4.71212e-31 t=15795
gan hai 	趕海	c=4 d=2.31353e-25 t=15795
gan ji 	趕集	c=2 d=4.89753e-32 t=15795
gan jue 	感覺	c=19 d=3.54512e-18 t=15795
gan nian 	感念	c=1 d=1.90923e-20 t=15795
gan ran 	感染	c=1 d=6.24663e-24 t=15795
gan rao 	干擾	c=1 d=2.93498e-20 t=15795
gan shang 	趕上	c=2 d=2.16996e-25 t=15795
gan shou 	感受	c=2 d=5.37104e-12 t=15795
gan shou dao 	感受到	c=3 d=1.13015e-16 t=15795
gan shou yi xia 	感受一下	c=1 d=9.32046e-26 t=15795
gan tan 	感嘆	c=1 d=9.72595e-27 t=15795
gan wu 	感悟	c=4 d=1.22223e-08 t=15795
gan xing qu 	感興趣	c=5 d=2.36117e-16 t=15795
gan zhe 	乾着	c=1 d=4.23004e-26 t=15795
gan zhe 	趕着	c=1 d=4.33713e-26 t=15795
gang 	剛	c=5 d=6.43514e-17 t=15795
gang cai 	剛纔	c=2 d=0.00145388 t=15795
gang cai wei shen me 	剛纔爲什麼	c=1 d=1.32012e-32 t=15795
gang cong 	剛從	c=3 d=8.47001e-18 t=15795
